Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-07,55.1,55.24,54.77,55.11,6078250.0,0.0,1.0,53.370621421483996,53.50622735613023,53.050978861246435,53.38030755967301,6078250.0
2017-04-06,55.07,55.94,54.94,55.14,6692225.0,0.0,1.0,53.34156300691694,54.18425702936142,53.21564321045972,53.40936597424006,6692225.0
2017-04-05,54.97,55.8,54.5,54.98,7722093.0,0.0,1.0,53.24470162502677,54.04865109471518,52.78945313014297,53.25438776321578,7722093.0
2017-04-04,55.15,55.3,54.83,55.04,8843216.0,0.0,1.0,53.41905211242908,53.56434418526433,53.10909569038053,53.31250459234989,8843216.0
2017-04-03,55.74,55.8,55.15,55.56,7088088.0,0.0,1.0,53.99053426558108,54.04865109471518,53.41905211242908,53.816183778178775,7088088.0
2017-03-31,56.0,56.03,55.645,55.73,5905639.0,0.0,1.0,54.242373858495526,54.27143227306258,53.898515952785424,53.980848127392065,5905639.0
2017-03-30,56.48,56.6,55.81,56.04,7210468.0,0.0,1.0,54.70730849156834,54.82354214983655,54.05833723290421,54.2811184112516,7210468.0
2017-03-29,56.41,57.1,56.35,56.68,7456208.0,0.0,1.0,54.63950552424522,55.307849059287406,54.58138869511112,54.901031255348684,7456208.0
2017-03-28,55.99,56.78,55.79,56.62,7823943.0,0.0,1.0,54.232687720306515,54.997892637238856,54.038964956526165,54.842914426214584,7823943.0
2017-03-27,55.64,56.249,55.54,55.93,8663611.0,0.0,1.0,53.89367288369091,54.48355869940205,53.79681150180074,54.17457089117241,8663611.0
2017-03-24,55.29,56.64,55.12,56.36,14438573.0,0.0,1.0,53.554658047075314,54.86228670259262,53.389993697862025,54.59107483330014,14438573.0
2017-03-23,54.61,55.55,54.52,55.37,23848344.0,0.0,1.0,52.896000650222156,53.80649763998976,52.808825406521,53.63214715258745,23848344.0
2017-03-22,54.76,55.0,53.76,53.92,37413372.0,0.0,1.0,53.04129272305741,53.273760039593824,52.0726789041557,52.22765711517998,37413372.0
2017-03-21,58.78,59.0,57.72,58.01,15269827.0,0.0,1.0,56.93512027504227,57.148215315200645,55.90838962700646,56.189287634487954,15269827.0
2017-03-20,58.0,58.81,57.96,58.68,13352530.0,0.0,1.0,56.179601496298936,56.96417868960932,56.14085694354287,56.8382588931521,13352530.0
2017-03-17,57.77,57.885,57.31,57.8,10791471.0,0.0,1.0,55.956820317951546,56.06821090712524,55.51125796125677,55.98587873251859,10791471.0
2017-03-16,57.43,57.72,56.83,57.6,9894955.0,0.0,1.0,55.62749161952497,55.90838962700646,55.04632332818394,55.79215596873826,9894955.0
2017-03-15,57.63,57.99,56.75,57.66,10067524.0,0.0,1.0,55.82121438330531,56.169915358109925,54.96883422267181,55.85027279787236,10067524.0
2017-03-14,56.87,58.01,56.72,57.28,9286917.0,0.0,1.0,55.08506788094001,56.189287634487954,54.939775808104756,55.48219954668971,9286917.0
2017-03-13,56.4,56.815,56.11,56.67,7235882.0,0.0,1.0,54.629819386056205,55.031794120900415,54.348921378574715,54.89134511715967,7235882.0
2017-03-10,56.49,56.99,56.26,56.43,8882395.0,0.0,1.0,54.716994629757366,55.20130153920822,54.49421345140997,54.65887780062326,8882395.0
2017-03-09,56.61,56.66,56.09,56.36,6165660.0,0.0,1.0,54.833228288025566,54.88165897897065,54.32954910219669,54.59107483330014,6165660.0
2017-03-08,56.94,56.94,56.31,56.51,7604792.0,0.0,1.0,55.15287084826313,55.15287084826313,54.54264414235506,54.736366906135395,7604792.0
2017-03-07,56.71,56.99,56.02,56.55,7124367.0,0.0,1.0,54.93008966991574,55.20130153920822,54.26174613487356,54.77511145889146,7124367.0
2017-03-06,56.7,56.93,56.53,56.77,6896754.0,0.0,1.0,54.92040353172673,55.14318471007411,54.75573918251343,54.988206499049845,6896754.0
2017-03-03,57.63,57.65,56.51,56.7,9192475.0,0.0,1.0,55.82121438330531,55.84058665968334,54.736366906135395,54.92040353172673,9192475.0
2017-03-02,57.9,58.25,57.65,57.8,6436688.0,0.18,1.0,56.082740114408764,56.42175495102436,55.84058665968334,55.98587873251859,6436688.0
2017-03-01,57.86,58.03,57.33,57.95,8558904.0,0.0,1.0,55.87000592382763,56.03415906947317,55.35823435210919,55.95691053034586,8558904.0
2017-02-28,57.37,57.55,56.855,57.16,7951164.0,0.0,1.0,55.39685862167285,55.5706678347093,54.89957115104078,55.19408120646366,7951164.0
2017-02-27,57.65,57.83,57.3488,57.69,4375503.0,0.0,1.0,55.667228508618436,55.841037721654885,55.37638775880411,55.70585277818209,4375503.0
2017-02-24,57.39,58.42,57.07,57.86,9684155.0,0.0,1.0,55.416170756454676,56.41074569771881,55.10717659994543,55.87000592382763,9684155.0
2017-02-23,58.11,58.4,57.27,57.39,12316307.0,0.0,1.0,56.11140760860047,56.391433562936975,55.30029794776372,55.416170756454676,12316307.0
2017-02-22,57.48,58.38,57.36,58.24,10914088.0,0.0,1.0,55.5030753629729,56.372121428155154,55.387202554281934,56.23693648468236,10914088.0
2017-02-21,56.38,57.45,56.2,57.36,10955030.0,0.0,1.0,54.44090794997238,55.474107160800166,54.26709873693593,55.387202554281934,10955030.0
2017-02-17,56.12,56.8,55.86,56.75,12637733.0,0.0,1.0,54.18985019780862,54.84646278039076,53.93879244564486,54.79818244343619,12637733.0
2017-02-16,56.88,56.92,56.1,56.29,8374192.0,0.0,1.0,54.92371131951807,54.962335589081725,54.17053806302679,54.35400334345415,8374192.0
2017-02-15,56.29,56.76,56.21,56.64,6651971.0,0.0,1.0,54.35400334345415,54.807838510827104,54.27675480432684,54.69196570213614,6651971.0
2017-02-14,55.92,56.69,55.83,56.45,8891430.0,0.0,1.0,53.99672884999034,54.74024603909071,53.909824243472116,54.508500421708774,8891430.0
2017-02-13,56.17,56.34,55.75,56.09,7679800.0,0.0,1.0,54.23813053476319,54.40228368040872,53.832575704344805,54.160881995635876,7679800.0
2017-02-10,55.63,56.47,55.63,56.22,14973383.0,0.0,1.0,53.71670289565384,54.5278125564906,53.71670289565384,54.286410871717756,14973383.0
2017-02-09,53.93,55.7,53.93,55.31,14345385.0,0.0,1.0,52.07517143919848,53.784295367390236,52.07517143919848,53.407708739144596,14345385.0
2017-02-08,52.74,53.94,52.7,53.88,9280934.0,0.0,1.0,50.92609941967973,52.08482750658939,50.887475150116074,52.026891102243916,9280934.0
2017-02-07,53.07,53.28,52.67,52.81,6446876.0,0.0,1.0,51.24474964357989,51.44752705878908,50.85850694794333,50.99369189141613,6446876.0
2017-02-06,52.09,52.8,52.05,52.8,7354956.0,0.0,1.0,50.29845503927033,50.98403582402521,50.25983076970667,50.98403582402521,7354956.0
2017-02-03,52.62,52.805,52.25,52.36,8850413.0,0.0,1.0,50.810226610988764,50.988863857720666,50.45295211752495,50.559168858825004,8850413.0
2017-02-02,53.0,53.01,52.4801,52.8,7874179.0,0.0,1.0,51.17715717184349,51.186813239234404,50.67513822818988,50.98403582402521,7874179.0
2017-02-01,52.98,53.26,52.61,53.02,8810837.0,0.0,1.0,51.15784503706166,51.42821492400725,50.80057054359785,51.196469306625325,8810837.0
2017-01-31,51.68,52.9,51.63,52.9,12284427.0,0.0,1.0,49.90255627624286,51.08059649793435,49.85427593928829,51.08059649793435,12284427.0
2017-01-30,52.78,53.22,52.41,53.08,9770223.0,0.0,1.0,50.964723689243385,51.389590654443595,50.607449195779566,51.2544057109708,9770223.0
2017-01-27,53.68,54.08,53.03,53.19,7361878.0,0.0,1.0,51.83376975442563,52.220012450062185,51.20612537401623,51.36062245227085,7361878.0
2017-01-26,54.11,54.12,53.36,53.65,6201845.0,0.0,1.0,52.24898065223493,52.25863671962584,51.52477559791639,51.80480155225289,6201845.0
2017-01-25,53.73,54.12,53.69,53.86,6675011.0,0.0,1.0,51.8820500913802,52.25863671962584,51.843425821816545,52.00757896746208,6675011.0
2017-01-24,53.02,53.57,52.99,53.45,6321310.0,0.0,1.0,51.196469306625325,51.72755301312558,51.167501104452576,51.61168020443462,6321310.0
2017-01-23,53.02,53.26,52.7247,53.24,7025695.0,0.0,1.0,51.196469306625325,51.42821492400725,50.91132563657163,51.40890278922542,7025695.0
2017-01-20,53.22,53.352,52.9,53.2,7860847.0,0.0,1.0,51.389590654443595,51.517050744003654,51.08059649793435,51.370278519661774,7860847.0
2017-01-19,53.84,53.94,52.89,52.93,8320612.0,0.0,1.0,51.98826683268026,52.08482750658939,51.07094043054344,51.10956470010709,8320612.0
2017-01-18,53.86,53.89,52.86,53.27,6742444.0,0.0,1.0,52.00757896746208,52.03654716963482,51.041972228370696,51.43787099139817,6742444.0
2017-01-17,53.4,53.95,53.01,53.65,9888451.0,0.0,1.0,51.563399867480044,52.09448357398031,51.186813239234404,51.80480155225289,9888451.0
2017-01-13,52.59,52.93,52.23,52.92,6694067.0,0.0,1.0,50.78125840881602,51.10956470010709,50.43363998274312,51.09990863271618,6694067.0
2017-01-12,52.51,52.69,52.16,52.4,7368654.0,0.0,1.0,50.70400986968871,50.87781908272516,50.36604751100672,50.59779312838866,7368654.0
2017-01-11,53.12,53.29,52.665,52.69,8208307.0,0.0,1.0,51.293029980534456,51.45718312617999,50.85367891424787,50.87781908272516,8208307.0
2017-01-10,53.55,53.7301,53.11,53.11,8041852.0,0.0,1.0,51.70824087834375,51.88214665205411,51.28337391314354,51.28337391314354,8041852.0
2017-01-09,53.96,53.99,53.215,53.38,8835265.0,0.0,1.0,52.10413964137122,52.13310784354397,51.38476262074814,51.54408773269822,8835265.0
2017-01-06,53.09,54.09,52.98,53.91,12532449.0,0.0,1.0,51.26406177836172,52.229668517453106,51.15784503706166,52.05585930441665,12532449.0
2017-01-05,52.92,53.1,52.44,53.06,8682151.0,0.0,1.0,51.09990863271618,51.27371784575263,50.636417397952314,51.23509357618897,8682151.0
2017-01-04,52.23,53.345,52.09,53.07,13757598.0,0.0,1.0,50.43363998274312,51.51029149683002,50.29845503927033,51.24474964357989,13757598.0
2017-01-03,51.99,52.5,51.77,51.98,13295607.0,0.0,1.0,50.20189436536119,50.6943538022978,49.98946088276109,50.19223829797027,13295607.0
2016-12-30,51.1,51.33,50.7,50.83,7383674.0,0.0,1.0,49.34250436756986,49.56459391756087,48.956261671933305,49.08179054801518,7383674.0
2016-12-29,51.0,51.24,50.88,51.06,4680840.0,0.0,1.0,49.24594369366072,49.47768931104265,49.130070884969754,49.3038800980062,4680840.0
2016-12-28,51.31,51.5,50.87,51.02,6317326.0,0.0,1.0,49.54528178277905,49.72874706320641,49.12041481757883,49.26525582844255,6317326.0
2016-12-27,51.8,52.25,51.2,51.29,8173721.0,0.0,1.0,50.01842908493382,50.45295211752495,49.439065041479,49.52596964799722,8173721.0
2016-12-23,51.99,52.35,51.67,51.91,9359109.0,0.0,1.0,50.20189436536119,50.54951279143409,49.89290020885195,50.12464582623387,9359109.0
2016-12-22,52.8,53.0,52.0255,52.14,11798868.0,0.0,1.0,50.98403582402521,51.17715717184349,50.23617340459894,50.3467353762249,11798868.0
2016-12-21,52.9,53.35,51.55,52.3,23233072.0,0.0,1.0,51.08059649793435,51.515119530525475,49.777027400160975,50.50123245447952,23233072.0
2016-12-20,51.06,51.99,50.75,51.79,15984083.0,0.0,1.0,49.3038800980062,50.20189436536119,49.00454200888787,50.008773017542914,15984083.0
2016-12-19,50.91,51.36,50.48,50.85,9449595.0,0.0,1.0,49.15903908714249,49.59356211973362,48.74382818933319,49.10110268279701,9449595.0
2016-12-16,51.6,51.64,50.67,50.92,13975949.0,0.0,1.0,49.82530773711555,49.86393200667921,48.92729346976056,49.16869515453341,13975949.0
2016-12-15,52.0,52.04,51.09,51.29,9567532.0,0.0,1.0,50.211550432752105,50.25017470231576,49.332848300178945,49.52596964799722,9567532.0
2016-12-14,52.24,52.34,51.59,51.79,8012409.0,0.0,1.0,50.44329605013404,50.539856724043176,49.81565166972464,50.008773017542914,8012409.0
2016-12-13,51.83,53.215,51.83,52.3,11442327.0,0.0,1.0,50.04739728710657,51.38476262074814,50.04739728710657,50.50123245447952,11442327.0
2016-12-12,51.5,51.9,50.94,51.54,11459410.0,0.0,1.0,49.72874706320641,50.11498975884297,49.18800728931523,49.76737133277007,11459410.0
2016-12-09,51.76,51.9699,51.5,51.72,5869828.0,0.0,1.0,49.979804815370166,50.182485669905454,49.72874706320641,49.94118054580652,5869828.0
2016-12-08,52.15,52.47,51.45,51.55,9258990.0,0.0,1.0,50.35639144361581,50.665385600125056,49.680466726251844,49.777027400160975,9258990.0
2016-12-07,50.79,52.25,50.5968,52.1,10412638.0,0.0,1.0,49.04316627845152,50.45295211752495,48.85661105645907,50.308111106661244,10412638.0
2016-12-06,50.83,51.1,50.26,50.57,12496332.0,0.0,1.0,49.08179054801518,49.34250436756986,48.53139470673309,48.83073279585142,12496332.0
2016-12-05,50.8,52.27,50.7,51.85,12031170.0,0.0,1.0,49.052822345842436,50.47226425230678,48.956261671933305,50.0667094218884,12031170.0
2016-12-02,50.26,50.68,50.105,50.46,6933124.0,0.0,1.0,48.53139470673309,48.93694953715147,48.38172566217392,48.72451605455137,6933124.0
2016-12-01,50.11,51.25,50.06,50.65,7609735.0,0.18,1.0,48.38655369586938,49.48734537843357,48.33827335891482,48.90798133497873,7609735.0
2016-11-30,50.52,50.81,50.07,50.07,8198261.0,0.0,1.0,48.60970326663635,48.888737588634065,48.17671897388127,48.17671897388127,8198261.0
2016-11-29,51.2,51.37,50.57,50.63,6065482.0,0.0,1.0,49.26399064235513,49.42756248628482,48.65781263249802,48.715543871532034,6065482.0
2016-11-28,51.44,51.44,50.61,51.01,8602118.0,0.0,1.0,49.49491559849117,49.49491559849117,48.69630012518736,49.08117505208076,8602118.0
2016-11-25,51.68,51.74,51.35,51.52,2736767.0,0.0,1.0,49.725840554627204,49.78357179366122,49.40831873994016,49.57189058386985,2736767.0
2016-11-23,51.71,51.85,51.2,51.34,4148848.0,0.0,1.0,49.75470617414421,49.88941239855691,49.26399064235513,49.39869686676782,4148848.0
2016-11-22,51.47,51.75,51.05,51.71,5228142.0,0.0,1.0,49.523781218008175,49.79319366683355,49.1196625447701,49.75470617414421,5228142.0
2016-11-21,51.0,51.42,50.9527,51.28,5357204.0,0.0,1.0,49.07155317890843,49.4756718521465,49.026041718803285,49.34096562773381,5357204.0
2016-11-18,51.39,51.89,50.96,51.1,7461602.0,0.0,1.0,49.44680623262949,49.92789989124624,49.03306568621909,49.16777191063178,7461602.0
2016-11-17,50.94,51.6725,50.72,51.59,7670420.0,0.0,1.0,49.01382193987442,49.71862414974795,48.802140730083046,49.63924369607619,7670420.0
2016-11-16,50.0,50.8,49.95,50.68,6663156.0,0.0,1.0,48.10936586167493,48.87911571546172,48.06125649581326,48.76365323739371,6663156.0
2016-11-15,50.46,50.64,49.75,50.13,9299754.0,0.0,1.0,48.55197202760234,48.72516574470437,47.86881903236655,48.234450212915284,9299754.0
2016-11-14,51.18,51.19,50.21,50.21,8063943.0,0.0,1.0,49.244746896010454,49.25436876918279,48.31142519829397,48.31142519829397,8063943.0
2016-11-11,50.22,50.85,50.18,50.77,6300607.0,0.0,1.0,48.321047071466296,48.92722508132341,48.28255957877696,48.85025009594472,6300607.0
2016-11-10,51.29,51.37,50.33,50.39,12316075.0,0.0,1.0,49.350587500906144,49.42756248628482,48.426887676361986,48.484618915396,12316075.0
2016-11-09,50.07,51.27,49.8,51.12,9058575.0,0.0,1.0,48.17671897388127,49.33134375456147,47.91692839822823,49.18701565697645,9058575.0
2016-11-08,51.1,51.49,50.953,51.08,8109896.0,0.0,1.0,49.16777191063178,49.543024964352846,49.02633037499846,49.14852816428711,8109896.0
2016-11-07,50.48,50.93,50.28,50.91,8358692.0,0.0,1.0,48.571215773947,49.00420006670208,48.37877831050031,48.98495632035741,8358692.0
2016-11-04,49.8,50.45,49.76,49.96,9925046.0,0.0,1.0,47.91692839822823,48.542350154430004,47.87844090553889,48.07087836898559,9925046.0
2016-11-03,49.98,50.0,49.31,49.73,7654517.0,0.0,1.0,48.09012211533026,48.10936586167493,47.445456612783815,47.84957528602188,7654517.0
2016-11-02,49.24,50.27,49.01,49.72,10775309.0,0.0,1.0,47.378103500577474,48.36915643732798,47.156800417613766,47.839953412849546,10775309.0
2016-11-01,50.5,50.51,49.14,49.62,14100226.0,0.0,1.0,48.59045952029168,48.60008139346401,47.28188476885412,47.7437346811262,14100226.0
2016-10-31,50.88,51.15,50.0,50.18,17930682.0,0.0,1.0,48.95609070084041,49.215881276493455,48.10936586167493,48.28255957877696,17930682.0
2016-10-28,52.12,52.5,51.79,52.02,9096719.0,0.0,1.0,50.14920297420994,50.514834154758674,49.831681159522894,50.0529842424866,9096719.0
2016-10-27,52.34,52.34,51.69,51.89,7939188.0,0.0,1.0,50.36088418400132,50.36088418400132,49.73546242779954,49.92789989124624,7939188.0
2016-10-26,50.95,52.27,50.9,51.97,12386745.0,0.0,1.0,49.023443813046754,50.29353107179497,48.97533444718508,50.00487487662492,12386745.0
2016-10-25,50.97,51.44,50.71,51.05,14974601.0,0.0,1.0,49.042687559391425,49.49491559849117,48.79251885691072,49.1196625447701,14974601.0
2016-10-24,52.16,52.29,51.83,51.87,7576134.0,0.0,1.0,50.187690466899284,50.312774818139644,49.87016865221223,49.90865614490157,7576134.0
2016-10-21,51.74,51.87,51.25,51.77,9161003.0,0.0,1.0,49.78357179366122,49.90865614490157,49.3121000082168,49.81243741317822,9161003.0
2016-10-20,51.77,52.36,51.69,51.89,6588374.0,0.0,1.0,49.81243741317822,50.380127930345985,49.73546242779954,49.92789989124624,6588374.0
2016-10-19,51.34,51.84,51.14,51.8,6998963.0,0.0,1.0,49.39869686676782,49.87979052538457,49.20625940332112,49.84130303269522,6998963.0
2016-10-18,51.3,51.66,51.19,51.22,6805166.0,0.0,1.0,49.36020937407847,49.706596808282534,49.25436876918279,49.283234388699796,6805166.0
2016-10-17,51.65,51.75,50.96,51.03,7904002.0,0.0,1.0,49.6969749351102,49.79319366683355,49.03306568621909,49.10041879842544,7904002.0
2016-10-14,52.38,52.5,51.62,51.62,7132404.0,0.0,1.0,50.399371676690656,50.514834154758674,49.66810931559319,49.66810931559319,7132404.0
2016-10-13,52.12,52.32,51.5,52.03,8425755.0,0.0,1.0,50.14920297420994,50.34164043765664,49.55264683752518,50.06260611565893,8425755.0
2016-10-12,52.01,52.71,51.8,52.44,9300662.0,0.0,1.0,50.04336236931426,50.71689349137771,49.84130303269522,50.45710291572466,9300662.0
2016-10-11,51.95,52.25,51.52,51.82,9203523.0,0.0,1.0,49.985631130280254,50.2742873254503,49.57189058386985,49.8605467790399,9203523.0
2016-10-10,52.13,52.25,51.77,51.79,5469323.0,0.0,1.0,50.158824847382284,50.2742873254503,49.81243741317822,49.831681159522894,5469323.0
2016-10-07,52.42,52.46,51.68,51.79,8404624.0,0.0,1.0,50.43785916938,50.47634666206934,49.725840554627204,49.831681159522894,8404624.0
2016-10-06,52.2,52.33,51.97,52.03,9391223.0,0.0,1.0,50.22617795958863,50.35126231082898,50.00487487662492,50.06260611565893,9391223.0
2016-10-05,52.15,52.64,52.1,52.12,7244125.0,0.0,1.0,50.17806859372695,50.64954037917137,50.12995922786528,50.14920297420994,7244125.0
2016-10-04,52.9,53.06,52.08,52.14,10737412.0,0.0,1.0,50.89970908165208,51.05365905240944,50.11071548152061,50.16844672055462,10737412.0
2016-10-03,52.54,53.0,52.42,52.67,7632493.0,0.0,1.0,50.553321647448016,50.995927813375424,50.43785916938,50.678405998688376,7632493.0
2016-09-30,52.57,53.06,52.28,52.65,12879656.0,0.0,1.0,50.58218726696502,51.05365905240944,50.30315294496731,50.6591622523437,12879656.0
2016-09-29,52.92,53.58,52.12,52.16,16992033.0,0.0,1.0,50.91895282799675,51.55399645737085,50.14920297420994,50.187690466899284,16992033.0
2016-09-28,54.6,54.9965,52.8,53.25,33208613.0,0.0,1.0,52.53542752094903,52.916934792232105,50.80349034992872,51.2364746426838,33208613.0
2016-09-27,54.25,55.54,53.9,55.34,17945212.0,0.0,1.0,52.198661959917295,53.43988359914851,51.86189639888557,53.247446135701814,17945212.0
2016-09-26,54.8,55.0,54.075,54.4,11627947.0,0.0,1.0,52.72786498439572,52.920302447842424,52.03027917940144,52.34299005750232,11627947.0
2016-09-23,55.02,55.71,54.91,55.15,8921382.0,0.0,1.0,52.939546194187095,53.60345544307821,52.833705589291405,53.06463054542745,8921382.0
2016-09-22,55.47,55.98,55.24,55.41,8051818.0,0.0,1.0,53.37253048694217,53.863246018731246,53.15122740397847,53.314799247908155,8051818.0
2016-09-21,55.02,55.38,54.61,55.34,8041695.0,0.0,1.0,52.939546194187095,53.285933628391156,52.54504939412136,53.247446135701814,8041695.0
2016-09-20,55.26,55.44,54.76,54.87,8562999.0,0.0,1.0,53.17047115032313,53.34366486742516,52.68937749170638,52.79521809660206,8562999.0
2016-09-19,55.38,55.47,54.93,54.95,7671328.0,0.0,1.0,53.285933628391156,53.37253048694217,52.852949335636076,52.872193081980754,7671328.0
2016-09-16,55.24,55.36,55.05,55.18,11664961.0,0.0,1.0,53.15122740397847,53.266689882046485,52.968411813704094,53.093496164944455,11664961.0
2016-09-15,55.0,55.54,54.81,55.47,6316151.0,0.0,1.0,52.920302447842424,53.43988359914851,52.73748685756806,53.37253048694217,6316151.0
2016-09-14,55.16,55.56,54.93,55.13,7621197.0,0.0,1.0,53.07425241859978,53.45912734549319,52.852949335636076,53.04538679908278,7621197.0
2016-09-13,55.86,55.94,55.12,55.37,7359422.0,0.0,1.0,53.74778354066323,53.82475852604191,53.03576492591044,53.27631175521881,7359422.0
2016-09-12,55.0,56.115,54.95,56.01,7470941.0,0.0,1.0,52.920302447842424,53.993141306557774,52.872193081980754,53.89211163824825,7470941.0
2016-09-09,55.88,56.0,55.265,55.33,11310403.0,0.0,1.0,53.767027287007906,53.882489765075924,53.1752820869093,53.23782426252948,11310403.0
2016-09-08,56.88,57.27,56.11,56.17,12741924.0,0.0,1.0,54.729214604241406,55.104467657962466,53.98833036997161,54.04606160900562,12741924.0
2016-09-07,57.48,57.78,57.01,57.72,7536144.0,0.0,1.0,55.306526994581496,55.59518318975155,54.85429895548175,55.53745195071754,7536144.0
2016-09-06,58.25,58.38,57.21,57.41,9771551.0,0.0,1.0,56.047411228851296,56.17249558009165,55.046736418928454,55.23917388237515,9771551.0
2016-09-02,58.63,59.18,57.99,58.02,6933123.0,0.0,1.0,56.41304240940003,56.94224543387845,55.79724252637059,55.826108145887595,6933123.0
2016-09-01,57.67,58.55,57.53,58.54,8224952.0,0.16,1.0,55.48934258485586,56.33606742402134,55.35463636044317,56.32644555084901,8224952.0
2016-08-31,57.86,58.28,57.185,57.64,7723638.0,0.0,1.0,55.520411236322374,55.923428393585695,54.87270509072062,55.30930701108921,7723638.0
2016-08-30,58.46,58.76,57.85,58.0,6344565.0,0.0,1.0,56.09615003241283,56.38401943045805,55.51081558972087,55.654750288743486,6344565.0
2016-08-29,59.2,59.25,58.53,58.63,5830727.0,0.0,1.0,56.80622788092438,56.85420611393192,56.16331955862338,56.25927602463846,5830727.0
2016-08-26,58.57,59.2,58.3,59.0,9994300.0,0.0,1.0,56.20170214502941,56.80622788092438,55.9426196867887,56.61431494889423,9994300.0
2016-08-25,60.01,60.15,59.03,59.24,8713898.0,0.0,1.0,57.58347525564649,57.717814308067595,56.64310188869876,56.84461046733041,8713898.0
2016-08-24,59.89,60.33,59.72,60.22,11369922.0,0.0,1.0,57.4683274964284,57.89053594689473,57.30520150420277,57.784983834278144,11369922.0
2016-08-23,58.8,59.8,58.8,59.62,8218389.0,0.0,1.0,56.42240201686408,57.38196667701483,56.42240201686408,57.209245038187696,8218389.0
2016-08-22,58.82,59.4552,58.65,58.66,8265962.0,0.0,1.0,56.4415933100671,57.05110878219485,56.27846731784147,56.28806296444297,8265962.0
2016-08-19,57.4,59.14,57.25,58.9,15985926.0,0.0,1.0,55.07901149265303,56.74865400131534,54.93507679363042,56.51835848287916,15985926.0
2016-08-18,56.99,57.46,56.895,57.21,6043620.0,0.0,1.0,54.68558998199123,55.136585372262076,54.59443133927691,54.89669420722439,6043620.0
2016-08-17,56.87,56.97,56.54,56.86,7340338.0,0.0,1.0,54.57044222277313,54.666398688788206,54.25378588492339,54.56084657617163,7340338.0
2016-08-16,56.8,57.035,56.42,56.88,4901794.0,0.0,1.0,54.50327269656258,54.728770391698006,54.1386381257053,54.58003786937464,4901794.0
2016-08-15,56.65,57.06,56.62,56.77,4836335.0,0.0,1.0,54.35933799753997,54.75275950820178,54.33055105773545,54.474485756758064,4836335.0
2016-08-12,56.7,56.755,56.13,56.45,5393054.0,0.0,1.0,54.40731623054751,54.460092286855804,53.860364374261586,54.167425065509825,5393054.0
2016-08-11,55.63,56.89,55.48,56.73,9539467.0,0.0,1.0,53.380582044186205,54.58963351597615,53.23664734516359,54.43610317035203,9539467.0
2016-08-10,55.95,56.18,55.07,55.13,6881449.0,0.0,1.0,53.68764273543445,53.90834260726912,52.84322583450179,52.90079971411083,6881449.0
2016-08-09,56.08,56.24,55.69,55.77,8044357.0,0.0,1.0,53.812386141254045,53.965916486878164,53.43815592379525,53.51492109660732,8044357.0
2016-08-08,56.13,56.39,55.68,55.98,6306977.0,0.0,1.0,53.860364374261586,54.10985118590077,53.428560277193746,53.71642967523896,6306977.0
2016-08-05,55.32,56.06,55.17,55.85,7512502.0,0.0,1.0,53.08311699953948,53.79319484805103,52.93918230051686,53.59168626941937,7512502.0
2016-08-04,54.96,55.57,54.65,54.79,8677755.0,0.0,1.0,52.7376737218852,53.32300816457716,52.44020867723847,52.57454772965958,8677755.0
2016-08-03,54.55,55.185,54.28,54.75,9686277.0,0.0,1.0,52.34425221122339,52.95357577041912,52.085169752982694,52.53616514325355,9686277.0
2016-08-02,55.23,55.28,54.78,54.92,7145600.0,0.0,1.0,52.99675618012591,53.04473441313345,52.56495208305807,52.69929113547918,7145600.0
2016-08-01,55.73,55.87,55.3,55.41,6268325.0,0.0,1.0,53.47653851020128,53.610877562622385,53.063925706336455,53.16947781895304,6268325.0
2016-07-29,55.27,55.66,55.208,55.5,6353014.0,0.0,1.0,53.03513876653194,53.409368983990724,52.975645757602585,53.25583863836661,6353014.0
2016-07-28,55.59,55.81,54.98,55.45,9574064.0,0.0,1.0,53.34219945778018,53.55330368301334,52.756865015088216,53.20786040535907,9574064.0
2016-07-27,56.5,57.0,55.47,55.79,10295057.0,0.0,1.0,54.21540329851736,54.69518562859273,53.227051698562086,53.534112389810325,10295057.0
2016-07-26,57.2,57.8689,56.25,56.37,8545448.0,0.0,1.0,54.88709856062289,55.528951361797716,53.97551213347967,54.09065989269776,8545448.0
2016-07-25,56.87,57.15,56.46,57.14,7256091.0,0.0,1.0,54.57044222277313,54.83912032761535,54.17702071211133,54.82952468101384,7256091.0
2016-07-22,56.82,56.96,56.425,56.73,8614746.0,0.0,1.0,54.5224639897656,54.6568030421867,54.14343594900605,54.43610317035203,8614746.0
2016-07-21,57.99,58.03,56.57,56.99,8316152.0,0.0,1.0,55.645154642141975,55.683537228548005,54.282572824727914,54.68558998199123,8316152.0
2016-07-20,57.99,58.1,57.74,57.76,5872418.0,0.0,1.0,55.645154642141975,55.75070675475856,55.40526347710429,55.4244547703073,5872418.0
2016-07-19,57.46,57.77,57.15,57.76,7442596.0,0.0,1.0,55.136585372262076,55.43405041690881,54.83912032761535,55.4244547703073,7442596.0
2016-07-18,58.0,58.16,57.74,57.74,6478026.0,0.0,1.0,55.654750288743486,55.8082806343676,55.40526347710429,55.40526347710429,6478026.0
2016-07-15,58.59,58.865,57.87,57.87,9214367.0,0.0,1.0,56.22089343823243,56.484773719773884,55.530006882923885,55.530006882923885,9214367.0
